               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,            0.021321,            0.016331,           0.0056352,             0.73523,             0.77615,             0.80318,             0.59287,            0.026922,            0.018004,            0.023338,           0.0090383,           0.0090383,           0.0090383
                 108,            0.022015,            0.017099,           0.0060131,             0.73721,             0.78748,             0.82271,             0.60003,            0.026979,            0.018005,            0.015879,           0.0090208,           0.0090208,           0.0090208
                 109,            0.021697,            0.016994,           0.0051924,             0.77418,             0.75564,             0.80144,             0.58797,            0.026887,            0.017368,             0.01747,           0.0090031,           0.0090031,           0.0090031
                 110,            0.022968,            0.016833,           0.0056795,             0.78482,             0.80365,             0.81532,             0.59979,            0.027181,            0.017032,            0.018147,           0.0089853,           0.0089853,           0.0089853
                 111,            0.021236,             0.01762,           0.0052976,             0.82999,               0.713,              0.8196,              0.6087,            0.026637,            0.017705,            0.017925,           0.0089673,           0.0089673,           0.0089673
                 112,            0.022699,            0.017669,           0.0051322,             0.80231,             0.69431,             0.79384,             0.58034,            0.026841,            0.018649,            0.020865,           0.0089492,           0.0089492,           0.0089492
                 113,            0.021706,            0.017388,            0.005167,             0.77517,             0.74603,             0.80501,             0.59627,            0.026615,            0.017571,             0.02004,            0.008931,            0.008931,            0.008931
                 114,            0.022557,            0.018028,           0.0055162,             0.78349,             0.76639,             0.81119,             0.59553,            0.026921,            0.018293,            0.018442,           0.0089126,           0.0089126,           0.0089126
                 115,            0.022294,            0.018413,           0.0049882,             0.80218,             0.73785,             0.82367,             0.60636,            0.026315,            0.017343,             0.01811,           0.0088941,           0.0088941,           0.0088941
                 116,            0.021895,             0.01719,           0.0041801,             0.78152,             0.78759,             0.82739,             0.61636,            0.026474,            0.017257,            0.017724,           0.0088755,           0.0088755,           0.0088755
                 117,            0.022533,            0.017705,           0.0045879,             0.80089,             0.76536,             0.82342,             0.60325,            0.026046,            0.016968,            0.017954,           0.0088567,           0.0088567,           0.0088567
                 118,            0.022152,            0.017037,           0.0045278,             0.83857,             0.72731,             0.81776,             0.60235,            0.026848,            0.017545,            0.019427,           0.0088378,           0.0088378,           0.0088378
                 119,            0.022258,            0.017423,           0.0045688,             0.80955,             0.74243,              0.8073,             0.60454,            0.026768,            0.018276,            0.019087,           0.0088188,           0.0088188,           0.0088188
                 120,             0.02196,            0.017292,           0.0045112,             0.75161,             0.78248,             0.80716,             0.59447,            0.026783,            0.018416,            0.021316,           0.0087996,           0.0087996,           0.0087996
                 121,            0.021202,            0.017838,           0.0045905,               0.773,             0.74815,             0.79035,             0.58697,            0.026742,            0.018568,            0.021246,           0.0087804,           0.0087804,           0.0087804
                 122,            0.021531,             0.01801,           0.0049215,             0.80674,             0.72522,             0.79992,             0.59437,            0.026389,            0.017318,            0.022177,           0.0087609,           0.0087609,           0.0087609
                 123,             0.02145,            0.017697,           0.0049617,             0.77544,             0.73089,             0.79267,             0.58349,            0.026953,            0.018253,            0.018991,           0.0087414,           0.0087414,           0.0087414
                 124,            0.021359,            0.016611,           0.0044616,             0.78382,             0.71359,             0.79588,             0.58815,            0.026542,            0.018329,            0.017605,           0.0087217,           0.0087217,           0.0087217
                 125,            0.021568,            0.015944,           0.0043247,             0.76563,             0.73481,              0.7865,             0.57612,            0.027003,             0.01798,            0.021008,           0.0087019,           0.0087019,           0.0087019
                 126,            0.021916,            0.016837,           0.0049635,             0.80323,             0.73073,             0.80466,             0.59269,            0.026889,            0.017633,            0.019335,            0.008682,            0.008682,            0.008682
                 127,            0.021553,            0.016887,           0.0044995,               0.805,             0.72578,             0.79654,             0.58728,            0.026511,            0.016955,            0.026549,           0.0086619,           0.0086619,           0.0086619
                 128,            0.020597,            0.016718,           0.0041451,             0.82704,             0.67919,              0.7888,             0.58112,             0.02684,            0.017253,            0.023029,           0.0086417,           0.0086417,           0.0086417
                 129,            0.020526,             0.01569,            0.004203,             0.80346,             0.71115,             0.79081,             0.57835,            0.026718,             0.01788,            0.025263,           0.0086214,           0.0086214,           0.0086214
                 130,            0.019792,             0.01595,           0.0040849,             0.79287,             0.74873,             0.81735,             0.60948,            0.026726,            0.018016,             0.02234,            0.008601,            0.008601,            0.008601
                 131,            0.020864,            0.016399,           0.0048562,             0.79688,             0.74349,             0.80477,             0.59297,            0.026495,            0.017744,            0.021373,           0.0085805,           0.0085805,           0.0085805
                 132,              0.0208,            0.016596,            0.004148,             0.78831,              0.7454,             0.81198,             0.59864,            0.026793,            0.017152,            0.018789,           0.0085598,           0.0085598,           0.0085598
                 133,            0.020352,            0.015892,           0.0040522,             0.76532,             0.75916,             0.81284,             0.60823,            0.026623,            0.018079,            0.019571,            0.008539,            0.008539,            0.008539
                 134,            0.020376,            0.016389,           0.0048781,             0.80672,              0.7304,             0.80837,             0.60149,            0.026124,            0.017154,            0.021199,           0.0085181,           0.0085181,           0.0085181
                 135,             0.02088,            0.016656,            0.003816,             0.78895,             0.74117,             0.81028,             0.59998,            0.026297,            0.017393,             0.01931,           0.0084971,           0.0084971,           0.0084971
                 136,            0.020233,            0.017098,           0.0044587,             0.79674,             0.74126,             0.79394,             0.58744,             0.02629,            0.017585,             0.02082,           0.0084759,           0.0084759,           0.0084759
                 137,            0.019569,            0.015796,           0.0037868,             0.76958,             0.74312,             0.78448,             0.58533,            0.026023,            0.018098,            0.022795,           0.0084546,           0.0084546,           0.0084546
                 138,            0.020446,            0.016149,           0.0038508,             0.78121,             0.73191,             0.79191,              0.5865,            0.026516,            0.017956,            0.022053,           0.0084333,           0.0084333,           0.0084333
                 139,            0.021221,            0.017137,           0.0042431,             0.76755,             0.73596,             0.78914,             0.58125,            0.026665,             0.01834,             0.02087,           0.0084118,           0.0084118,           0.0084118
                 140,            0.019808,            0.016819,           0.0044889,             0.78277,             0.76822,             0.81488,             0.60863,            0.026143,            0.017797,            0.019465,           0.0083901,           0.0083901,           0.0083901
                 141,            0.019873,            0.015013,           0.0043045,             0.77655,             0.72781,             0.78717,             0.58047,            0.026377,            0.017592,            0.025031,           0.0083684,           0.0083684,           0.0083684
                 142,            0.021036,            0.016227,           0.0040724,              0.7714,             0.76304,             0.79807,             0.58639,            0.026565,            0.018672,            0.020446,           0.0083466,           0.0083466,           0.0083466
                 143,            0.019952,            0.016959,           0.0038179,              0.8076,             0.74369,             0.81141,             0.60461,            0.026003,            0.017778,            0.020221,           0.0083246,           0.0083246,           0.0083246
                 144,            0.020356,            0.016566,            0.003835,             0.81434,             0.74495,             0.81327,             0.60517,            0.026337,            0.017773,            0.018628,           0.0083025,           0.0083025,           0.0083025
                 145,            0.020626,            0.015841,           0.0041629,             0.76178,             0.78469,             0.80517,             0.59753,             0.02606,             0.01785,            0.018699,           0.0082804,           0.0082804,           0.0082804
                 146,            0.019351,            0.014891,           0.0038684,             0.82195,             0.74994,             0.82501,             0.61457,            0.026284,            0.017546,            0.016677,           0.0082581,           0.0082581,           0.0082581
