               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.018128,            0.015256,           0.0036495,             0.77188,             0.71899,             0.77912,             0.58699,            0.026384,            0.021216,            0.022789,           0.0080294,           0.0080294,           0.0080294
                 157,             0.01841,            0.015063,           0.0040656,              0.8359,             0.72241,             0.81106,             0.60464,            0.026069,            0.018686,             0.02091,           0.0080059,           0.0080059,           0.0080059
                 158,            0.017938,            0.014637,           0.0033821,             0.78198,             0.76018,             0.80897,             0.60398,            0.025655,            0.017963,            0.021875,           0.0079824,           0.0079824,           0.0079824
                 159,            0.018078,            0.015344,           0.0035761,              0.7683,             0.76127,             0.80386,             0.60534,            0.025453,            0.018411,            0.021023,           0.0079588,           0.0079588,           0.0079588
                 160,            0.017101,            0.013551,           0.0033061,              0.7982,             0.72418,             0.79338,             0.60017,            0.025405,            0.018413,            0.021807,            0.007935,            0.007935,            0.007935
                 161,            0.018634,            0.014005,           0.0038174,             0.81217,             0.76055,             0.81477,             0.61653,            0.025512,            0.018021,            0.017066,           0.0079112,           0.0079112,           0.0079112
                 162,            0.016088,            0.013193,           0.0030065,             0.80863,             0.71324,             0.78875,             0.59755,            0.025167,            0.018366,            0.020542,           0.0078873,           0.0078873,           0.0078873
                 163,            0.016516,            0.013413,           0.0033415,             0.73991,             0.78793,             0.79164,             0.60044,            0.025138,            0.018131,            0.018641,           0.0078633,           0.0078633,           0.0078633
                 164,            0.016724,            0.012441,           0.0030655,             0.81315,             0.75222,             0.81982,             0.61762,            0.025465,            0.017923,            0.016797,           0.0078392,           0.0078392,           0.0078392
                 165,            0.016587,            0.013199,           0.0027354,             0.81079,             0.77225,             0.82625,             0.61854,            0.025769,            0.018889,            0.017017,            0.007815,            0.007815,            0.007815
                 166,            0.016278,            0.013071,           0.0030028,              0.7929,             0.76547,             0.81491,             0.61082,            0.025604,            0.018481,            0.017564,           0.0077907,           0.0077907,           0.0077907
                 167,            0.016402,            0.013096,           0.0030518,             0.79055,             0.74188,             0.80347,             0.60878,            0.025333,            0.018775,            0.019202,           0.0077663,           0.0077663,           0.0077663
                 168,            0.017445,            0.014149,           0.0033584,             0.83456,             0.73483,             0.81463,             0.60891,            0.025452,            0.018705,             0.01494,           0.0077418,           0.0077418,           0.0077418
                 169,            0.016726,            0.014786,           0.0033902,              0.7678,              0.7648,             0.79536,             0.59663,            0.025402,            0.019321,            0.016249,           0.0077173,           0.0077173,           0.0077173
                 170,            0.016605,            0.013654,           0.0036503,             0.79565,             0.74814,             0.79755,             0.60062,            0.025217,            0.018623,            0.016988,           0.0076926,           0.0076926,           0.0076926
                 171,            0.017538,            0.014169,           0.0032763,             0.79756,             0.74147,             0.79244,             0.59856,            0.025556,            0.018568,            0.017721,           0.0076679,           0.0076679,           0.0076679
                 172,            0.017571,            0.014341,           0.0030608,             0.84439,              0.7179,             0.80894,             0.61395,            0.025165,            0.019057,            0.017234,           0.0076431,           0.0076431,           0.0076431
                 173,            0.016598,            0.013069,           0.0032811,             0.84709,             0.73675,             0.81725,             0.61334,            0.025209,             0.01873,            0.015638,           0.0076182,           0.0076182,           0.0076182
                 174,            0.016086,            0.013466,           0.0028918,             0.82855,              0.7407,             0.81795,             0.61867,            0.025132,            0.019179,            0.015165,           0.0075932,           0.0075932,           0.0075932
                 175,            0.015641,            0.013127,            0.002959,             0.78814,             0.74506,             0.80794,             0.60985,            0.025528,            0.019462,            0.016313,           0.0075681,           0.0075681,           0.0075681
                 176,             0.01753,            0.013106,           0.0030035,             0.74384,             0.78242,             0.79153,             0.59738,            0.025566,             0.01884,            0.020051,            0.007543,            0.007543,            0.007543
                 177,              0.0164,            0.013317,           0.0032447,             0.79251,             0.75726,             0.77605,             0.59099,            0.025636,             0.01903,            0.019498,           0.0075177,           0.0075177,           0.0075177
                 178,            0.015777,            0.012869,           0.0029169,             0.76801,             0.72895,             0.78267,             0.59499,            0.025914,            0.019929,            0.020441,           0.0074924,           0.0074924,           0.0074924
                 179,            0.016157,            0.013558,           0.0031043,             0.79258,             0.73409,             0.79865,             0.59912,            0.025567,            0.019774,            0.023825,            0.007467,            0.007467,            0.007467
                 180,            0.015497,            0.012668,             0.00267,             0.77756,             0.80132,             0.82733,             0.62456,            0.025438,            0.019778,            0.015624,           0.0074416,           0.0074416,           0.0074416
                 181,            0.016566,            0.012479,           0.0028627,             0.80764,             0.77585,             0.82216,             0.62266,            0.025066,            0.018912,            0.015937,            0.007416,            0.007416,            0.007416
                 182,            0.016162,            0.012698,           0.0027912,             0.75713,             0.79226,             0.80975,             0.60997,            0.025441,            0.019024,             0.01926,           0.0073904,           0.0073904,           0.0073904
                 183,            0.017591,            0.013367,           0.0032494,             0.77021,             0.76977,             0.81321,             0.61374,            0.026149,            0.018741,            0.019256,           0.0073647,           0.0073647,           0.0073647
                 184,              0.0162,            0.012346,           0.0029219,             0.80253,             0.72948,             0.80315,             0.60524,            0.025969,             0.01826,            0.018082,           0.0073389,           0.0073389,           0.0073389
                 185,            0.016435,            0.013204,           0.0030083,             0.78959,             0.77507,             0.81535,             0.61886,            0.025552,            0.018263,            0.015573,           0.0073131,           0.0073131,           0.0073131
                 186,            0.015289,            0.012313,           0.0025511,             0.81055,             0.74282,             0.79903,              0.6078,            0.025727,            0.018345,            0.019114,           0.0072872,           0.0072872,           0.0072872
                 187,            0.015723,            0.012858,           0.0029915,             0.79975,             0.75385,             0.81058,              0.6175,            0.025877,            0.018206,            0.016638,           0.0072612,           0.0072612,           0.0072612
                 188,            0.015655,            0.013921,           0.0026138,             0.78921,             0.77285,              0.8103,             0.61832,            0.025646,            0.018813,            0.016747,           0.0072351,           0.0072351,           0.0072351
                 189,            0.015573,            0.013324,           0.0027019,             0.75988,             0.78171,             0.79744,             0.60902,            0.025727,            0.018802,             0.01958,            0.007209,            0.007209,            0.007209
                 190,             0.01543,            0.013341,           0.0026092,             0.80647,             0.74738,             0.79694,             0.59759,            0.026024,            0.019269,            0.019966,           0.0071828,           0.0071828,           0.0071828
                 191,            0.016529,            0.013273,           0.0029143,             0.82516,             0.74791,             0.80737,             0.61166,            0.025344,            0.018823,            0.018175,           0.0071566,           0.0071566,           0.0071566
                 192,            0.015879,            0.012136,           0.0027204,             0.83309,             0.73486,             0.81327,             0.61266,            0.025436,            0.018702,             0.02015,           0.0071302,           0.0071302,           0.0071302
                 193,            0.015642,            0.012209,           0.0024671,             0.80288,             0.73885,              0.8112,             0.61083,            0.025938,            0.019078,            0.019314,           0.0071039,           0.0071039,           0.0071039
                 194,            0.015114,            0.012079,            0.002658,             0.83388,             0.71611,             0.80191,             0.60336,            0.025732,            0.019357,            0.019484,           0.0070774,           0.0070774,           0.0070774
                 195,            0.015241,            0.012837,           0.0025914,             0.77282,             0.76352,              0.8039,             0.61443,            0.025182,            0.018964,             0.02052,           0.0070509,           0.0070509,           0.0070509
                 196,            0.015249,            0.012621,           0.0025273,             0.82288,              0.7438,             0.79572,              0.6031,            0.025289,             0.01922,            0.017978,           0.0070243,           0.0070243,           0.0070243
                 197,            0.016343,            0.013999,           0.0026164,             0.79032,             0.77504,             0.80285,             0.60283,            0.025413,            0.019381,            0.019239,           0.0069977,           0.0069977,           0.0069977
                 198,            0.015575,            0.012498,            0.002495,              0.8112,             0.76081,             0.82455,             0.62524,            0.025206,            0.018841,            0.017199,            0.006971,            0.006971,            0.006971
                 199,            0.015161,            0.012744,           0.0026088,             0.80913,             0.74774,             0.81713,             0.61581,            0.025174,            0.018728,            0.017634,           0.0069442,           0.0069442,           0.0069442
                 200,            0.015129,            0.011788,           0.0025204,             0.79492,             0.75328,             0.81324,             0.61284,             0.02524,            0.018927,            0.016698,           0.0069174,           0.0069174,           0.0069174
                 201,            0.015416,            0.013226,           0.0027081,             0.78668,              0.7826,             0.80608,             0.60771,            0.025151,            0.018999,            0.017117,           0.0068906,           0.0068906,           0.0068906
                 202,            0.014895,            0.011866,           0.0027101,             0.78814,             0.74317,             0.79546,             0.60497,            0.025488,            0.018967,            0.018442,           0.0068637,           0.0068637,           0.0068637
                 203,            0.015211,            0.012621,           0.0026734,             0.80148,             0.72011,              0.7928,             0.60246,            0.025317,            0.018782,            0.018293,           0.0068367,           0.0068367,           0.0068367
                 204,             0.01517,            0.012679,           0.0024806,             0.75789,             0.78055,             0.79768,             0.60009,            0.025542,            0.018995,            0.018701,           0.0068097,           0.0068097,           0.0068097
                 205,            0.015858,            0.013109,           0.0026539,             0.79743,             0.76805,             0.82442,             0.62197,            0.025556,            0.018791,             0.01819,           0.0067826,           0.0067826,           0.0067826
                 206,            0.014649,            0.012073,            0.002717,             0.79767,             0.74507,             0.81459,             0.61395,            0.025408,            0.018799,            0.018738,           0.0067555,           0.0067555,           0.0067555
                 207,             0.01575,            0.013699,            0.002491,             0.79507,             0.75144,             0.80435,             0.60617,            0.025418,            0.018936,            0.016665,           0.0067283,           0.0067283,           0.0067283
                 208,            0.014157,            0.011792,           0.0022714,             0.82342,               0.738,              0.7956,             0.60257,            0.025196,             0.01926,            0.016964,           0.0067011,           0.0067011,           0.0067011
                 209,            0.014281,            0.012618,           0.0022945,             0.80519,             0.76384,             0.80564,             0.61191,            0.025541,            0.019324,            0.015235,           0.0066738,           0.0066738,           0.0066738
                 210,            0.015402,            0.012927,           0.0028021,              0.8129,              0.7449,             0.81632,             0.61612,            0.025902,            0.019716,            0.016333,           0.0066465,           0.0066465,           0.0066465
                 211,            0.014979,            0.012221,           0.0024502,             0.83886,             0.73256,             0.81054,             0.61119,            0.026337,            0.020017,            0.016478,           0.0066191,           0.0066191,           0.0066191
                 212,            0.015102,            0.012214,           0.0028245,             0.80986,             0.74728,             0.80176,             0.61004,            0.025543,            0.019358,             0.01564,           0.0065917,           0.0065917,           0.0065917
                 213,            0.014823,            0.012168,           0.0029406,             0.79073,             0.70904,              0.7757,             0.58711,            0.025825,            0.019542,            0.020327,           0.0065642,           0.0065642,           0.0065642
                 214,            0.014326,            0.012458,           0.0029098,             0.75774,              0.7513,             0.78309,             0.59336,            0.025217,            0.019036,            0.020245,           0.0065368,           0.0065368,           0.0065368
                 215,            0.013949,            0.012283,           0.0024993,             0.78216,             0.76478,             0.79996,               0.602,            0.025835,            0.019542,            0.017609,           0.0065092,           0.0065092,           0.0065092
                 216,            0.015593,            0.012518,           0.0028246,             0.80344,             0.73279,              0.7965,             0.60643,            0.025521,            0.020108,            0.017552,           0.0064816,           0.0064816,           0.0064816
                 217,            0.015192,             0.01188,           0.0029299,             0.81955,             0.73909,             0.80939,             0.61458,            0.025599,            0.019804,            0.015246,            0.006454,            0.006454,            0.006454
                 218,            0.015636,            0.012478,           0.0023331,             0.80261,              0.7412,             0.77879,              0.5888,            0.025831,            0.020206,            0.017459,           0.0064264,           0.0064264,           0.0064264
                 219,            0.015822,            0.012966,           0.0029345,             0.80986,             0.73443,             0.80382,             0.60914,            0.025747,             0.01948,            0.016275,           0.0063987,           0.0063987,           0.0063987
                 220,            0.014334,            0.010939,           0.0023236,             0.77483,             0.76589,             0.81357,             0.61308,            0.025521,            0.019052,            0.017222,            0.006371,            0.006371,            0.006371
                 221,            0.013748,            0.011161,           0.0025585,             0.82042,             0.73658,             0.80385,             0.61031,            0.025062,            0.019617,            0.016146,           0.0063432,           0.0063432,           0.0063432
                 222,            0.013886,            0.011608,           0.0025694,             0.84169,             0.70294,             0.78927,             0.59761,            0.025141,            0.019996,            0.018764,           0.0063154,           0.0063154,           0.0063154
                 223,            0.013654,            0.011995,           0.0024339,             0.79776,             0.72314,             0.78943,             0.60306,            0.025086,            0.019834,            0.020831,           0.0062876,           0.0062876,           0.0062876
                 224,            0.014381,            0.012528,           0.0022722,             0.80445,              0.7415,             0.79366,             0.60912,            0.024762,            0.020097,            0.019914,           0.0062598,           0.0062598,           0.0062598
                 225,            0.014127,            0.011734,           0.0023928,             0.78712,             0.76771,             0.79621,             0.60763,             0.02512,            0.019832,            0.020795,           0.0062319,           0.0062319,           0.0062319
                 226,            0.015177,            0.011802,           0.0025965,             0.79288,             0.75953,             0.80416,             0.61753,            0.024898,            0.019174,            0.017539,            0.006204,            0.006204,            0.006204
                 227,            0.014491,            0.012478,           0.0023229,             0.78434,             0.75002,             0.79574,             0.60626,            0.025229,            0.019021,            0.020548,            0.006176,            0.006176,            0.006176
                 228,            0.014316,            0.011392,           0.0024062,              0.7815,             0.74984,             0.79265,             0.60313,            0.025469,            0.019557,            0.019585,            0.006148,            0.006148,            0.006148
                 229,            0.014152,            0.011819,           0.0025669,             0.79066,             0.76342,             0.80253,             0.60952,            0.025671,            0.019695,            0.018378,           0.0061201,           0.0061201,           0.0061201
                 230,            0.014884,            0.011985,             0.00251,             0.79816,              0.7593,             0.80142,             0.60981,            0.025457,            0.020019,            0.017403,            0.006092,            0.006092,            0.006092
                 231,            0.013426,            0.011187,           0.0021433,             0.81614,             0.75603,             0.80977,             0.61655,            0.024934,            0.019716,            0.017513,            0.006064,            0.006064,            0.006064
                 232,            0.014868,            0.012238,           0.0026919,              0.7875,             0.76347,             0.80262,             0.61224,            0.025242,            0.019514,              0.0193,           0.0060359,           0.0060359,           0.0060359
                 233,            0.013825,             0.01233,           0.0022987,             0.82833,             0.70199,             0.79608,             0.60078,            0.025576,             0.01959,            0.020952,           0.0060079,           0.0060079,           0.0060079
                 234,            0.013577,            0.011549,           0.0021414,             0.73835,             0.77965,             0.79932,             0.60725,            0.025073,            0.019536,            0.020317,           0.0059798,           0.0059798,           0.0059798
                 235,            0.013706,            0.011714,             0.00231,             0.79111,             0.74277,              0.8041,             0.61299,            0.025259,             0.01994,            0.018662,           0.0059516,           0.0059516,           0.0059516
                 236,            0.014495,             0.01133,           0.0027358,             0.79608,             0.76643,             0.80383,             0.61501,            0.025028,            0.019507,            0.017532,           0.0059235,           0.0059235,           0.0059235
                 237,            0.013846,            0.011724,           0.0023871,             0.80478,             0.73556,              0.7989,             0.60556,             0.02474,            0.019489,            0.020031,           0.0058953,           0.0058953,           0.0058953
                 238,             0.01442,             0.01195,           0.0025715,             0.79831,             0.72864,             0.80253,             0.60753,            0.024915,            0.019591,            0.019825,           0.0058672,           0.0058672,           0.0058672
                 239,            0.013203,            0.011547,           0.0023185,             0.77254,             0.74693,             0.80043,             0.60884,            0.024864,            0.019784,            0.016727,            0.005839,            0.005839,            0.005839
                 240,            0.013709,            0.012069,            0.002253,             0.79466,             0.73447,             0.81578,             0.62552,            0.024749,            0.019775,             0.01807,           0.0058108,           0.0058108,           0.0058108
                 241,            0.014314,            0.012373,            0.002426,             0.75078,             0.79592,             0.82495,              0.6303,            0.024792,            0.019942,            0.017844,           0.0057826,           0.0057826,           0.0057826
                 242,            0.014859,            0.012813,           0.0025625,             0.78267,             0.77676,             0.82144,             0.62724,             0.02484,            0.020859,            0.017644,           0.0057543,           0.0057543,           0.0057543
                 243,            0.014166,            0.011609,           0.0021722,             0.77632,             0.77898,             0.81309,             0.62378,            0.024733,            0.021163,             0.01666,           0.0057261,           0.0057261,           0.0057261
                 244,            0.013187,            0.010586,           0.0025445,             0.81667,             0.74206,             0.80284,             0.61254,            0.024688,            0.021079,            0.016963,           0.0056979,           0.0056979,           0.0056979
                 245,            0.013402,            0.010479,           0.0024715,              0.7964,             0.76571,              0.8144,             0.62274,            0.024617,            0.019803,            0.017127,           0.0056696,           0.0056696,           0.0056696
                 246,            0.013467,            0.010616,           0.0020577,             0.77992,             0.77976,             0.81125,             0.61974,            0.024732,            0.019841,            0.017488,           0.0056413,           0.0056413,           0.0056413
                 247,            0.013828,            0.011301,           0.0023027,             0.80439,             0.74447,             0.80553,             0.61361,            0.025074,            0.019745,            0.017432,           0.0056131,           0.0056131,           0.0056131
                 248,            0.013235,             0.01068,           0.0021315,             0.77021,             0.77214,             0.79496,             0.60536,            0.024931,            0.019673,            0.018708,           0.0055848,           0.0055848,           0.0055848
                 249,            0.013839,             0.01093,           0.0025003,             0.78312,             0.77466,             0.79502,             0.60935,            0.025003,            0.020247,            0.019065,           0.0055565,           0.0055565,           0.0055565
                 250,            0.013543,            0.011422,            0.002069,             0.77163,             0.78917,             0.79595,             0.60509,            0.025107,            0.020715,            0.019221,           0.0055283,           0.0055283,           0.0055283
                 251,            0.013582,            0.010579,           0.0022913,             0.77712,             0.77117,             0.80799,             0.61458,            0.024822,            0.020358,            0.018169,              0.0055,              0.0055,              0.0055
                 252,            0.014069,            0.012223,           0.0022622,             0.80207,             0.75767,             0.80291,             0.61229,            0.024806,            0.020204,            0.017303,           0.0054717,           0.0054717,           0.0054717
                 253,            0.013883,            0.011657,           0.0022063,             0.77645,              0.7902,             0.80628,             0.61162,            0.024992,            0.019957,            0.017336,           0.0054435,           0.0054435,           0.0054435
                 254,            0.013654,            0.011122,           0.0023395,             0.75857,             0.79136,             0.80528,             0.60796,            0.025013,            0.019942,            0.018576,           0.0054152,           0.0054152,           0.0054152
                 255,            0.012741,            0.010497,           0.0016348,              0.7805,             0.76787,             0.80293,             0.60699,            0.024716,            0.019802,            0.018248,           0.0053869,           0.0053869,           0.0053869
                 256,            0.012475,            0.010489,           0.0017146,              0.7907,             0.76485,             0.80596,             0.61702,            0.024581,             0.01968,            0.018252,           0.0053587,           0.0053587,           0.0053587
                 257,            0.012171,            0.010161,           0.0019243,             0.79748,             0.76645,             0.81176,             0.62299,             0.02465,            0.020226,            0.018244,           0.0053304,           0.0053304,           0.0053304
                 258,            0.013163,            0.011039,           0.0021803,             0.81253,             0.74977,             0.80963,             0.62067,             0.02457,            0.020501,            0.019225,           0.0053021,           0.0053021,           0.0053021
                 259,            0.013718,            0.011318,           0.0019978,             0.79027,             0.75044,             0.80759,             0.61887,            0.024795,            0.020097,            0.020314,           0.0052739,           0.0052739,           0.0052739
                 260,            0.013181,            0.011305,           0.0021411,             0.79641,             0.74293,              0.8064,             0.61402,            0.024796,            0.020519,            0.020689,           0.0052457,           0.0052457,           0.0052457
                 261,            0.012599,            0.010995,           0.0018152,             0.82483,             0.73594,             0.81268,             0.62371,            0.024371,            0.020122,            0.019643,           0.0052174,           0.0052174,           0.0052174
                 262,            0.012598,            0.010082,           0.0019699,             0.81714,             0.73161,             0.81287,             0.62407,            0.024551,            0.019911,            0.019389,           0.0051892,           0.0051892,           0.0051892
                 263,            0.012721,            0.010867,           0.0019712,             0.82922,             0.72896,             0.81445,             0.62277,            0.024399,            0.019595,            0.018232,            0.005161,            0.005161,            0.005161
                 264,            0.012602,            0.010669,           0.0019749,             0.75247,             0.79753,             0.80804,             0.62204,            0.024678,            0.019689,            0.018051,           0.0051328,           0.0051328,           0.0051328
                 265,            0.012385,            0.011424,           0.0020319,             0.77249,             0.78273,             0.81193,             0.62506,            0.024552,            0.020046,            0.018191,           0.0051047,           0.0051047,           0.0051047
                 266,            0.012702,            0.010532,           0.0020399,             0.76431,             0.78635,             0.80744,             0.61983,            0.024646,            0.020742,            0.019056,           0.0050765,           0.0050765,           0.0050765
                 267,            0.012959,            0.010786,           0.0020982,             0.79485,             0.75731,             0.80958,             0.62174,            0.024694,            0.020449,            0.018887,           0.0050484,           0.0050484,           0.0050484
                 268,            0.012306,            0.010423,           0.0019083,             0.79712,             0.74302,             0.81045,             0.62165,            0.024918,            0.020555,            0.018973,           0.0050202,           0.0050202,           0.0050202
                 269,            0.013346,            0.011242,           0.0021518,             0.77487,             0.78161,              0.8162,             0.62333,            0.025003,            0.020938,            0.018868,           0.0049921,           0.0049921,           0.0049921
                 270,            0.012395,             0.01095,           0.0020771,             0.79919,             0.75381,             0.81315,             0.61655,            0.025017,            0.021154,            0.019845,           0.0049641,           0.0049641,           0.0049641
                 271,            0.012755,            0.010713,           0.0021064,             0.79934,             0.76607,             0.81374,             0.61969,            0.024816,            0.020552,            0.019907,            0.004936,            0.004936,            0.004936
                 272,            0.012813,            0.010788,           0.0018283,             0.78584,             0.77183,             0.80965,             0.61949,            0.024654,            0.020305,            0.019595,            0.004908,            0.004908,            0.004908
                 273,            0.012465,            0.010441,           0.0020536,             0.78983,             0.77385,              0.8128,             0.61971,            0.024648,            0.020216,             0.01874,           0.0048799,           0.0048799,           0.0048799
                 274,            0.011797,            0.009892,           0.0016172,             0.78236,             0.77671,             0.80376,             0.61253,            0.024679,             0.02026,            0.018303,            0.004852,            0.004852,            0.004852
                 275,            0.012967,            0.011078,           0.0020893,             0.79577,             0.75804,             0.81126,             0.62002,            0.024623,            0.020321,            0.019325,            0.004824,            0.004824,            0.004824
                 276,            0.012262,            0.010446,           0.0020338,              0.7937,             0.77639,             0.81733,             0.62557,            0.024648,            0.020116,            0.019256,            0.004796,            0.004796,            0.004796
                 277,            0.012533,            0.011075,           0.0020746,             0.81628,             0.75598,              0.8164,              0.6253,            0.024472,            0.020468,            0.018829,           0.0047681,           0.0047681,           0.0047681
                 278,            0.011672,            0.010441,           0.0017993,             0.80874,             0.75407,              0.8129,             0.62318,            0.024553,            0.020532,            0.017503,           0.0047402,           0.0047402,           0.0047402
                 279,            0.012086,             0.01008,           0.0019958,             0.78047,             0.78524,              0.8187,              0.6285,            0.024441,             0.02051,            0.016345,           0.0047124,           0.0047124,           0.0047124
                 280,            0.012438,            0.010775,           0.0021624,             0.77638,             0.77536,             0.81244,             0.62395,            0.024596,            0.021162,            0.018193,           0.0046846,           0.0046846,           0.0046846
                 281,            0.012716,            0.010247,           0.0020061,             0.78259,             0.76808,             0.81198,               0.626,             0.02445,            0.020993,            0.018788,           0.0046568,           0.0046568,           0.0046568
                 282,            0.012483,            0.010404,           0.0018221,             0.80084,             0.77044,              0.8135,             0.62865,            0.024553,            0.020936,            0.018966,            0.004629,            0.004629,            0.004629
                 283,            0.012539,            0.011248,           0.0018121,             0.82856,             0.73474,             0.81336,             0.62643,            0.024613,            0.020719,            0.018328,           0.0046013,           0.0046013,           0.0046013
                 284,            0.012087,             0.01028,           0.0018187,             0.83663,             0.72563,             0.82361,             0.63197,            0.024567,            0.020787,            0.017632,           0.0045736,           0.0045736,           0.0045736
                 285,            0.012734,            0.010657,           0.0021579,             0.82781,             0.74712,             0.82026,             0.62881,            0.024659,            0.020633,            0.017778,            0.004546,            0.004546,            0.004546
                 286,            0.011829,            0.010025,           0.0020615,             0.81075,             0.73913,             0.81576,              0.6254,            0.024633,            0.020215,            0.019402,           0.0045184,           0.0045184,           0.0045184
                 287,             0.01168,           0.0096043,           0.0017856,              0.7754,             0.75868,             0.80728,             0.61594,            0.024709,            0.020379,             0.01946,           0.0044908,           0.0044908,           0.0044908
                 288,            0.012236,            0.010669,           0.0019635,             0.75651,             0.77945,             0.79525,              0.6092,            0.024717,            0.020654,             0.02015,           0.0044632,           0.0044632,           0.0044632
                 289,            0.012219,            0.010791,           0.0020885,             0.80376,             0.73431,             0.79321,             0.61149,            0.024383,            0.020757,            0.020955,           0.0044358,           0.0044358,           0.0044358
                 290,            0.012677,           0.0099215,           0.0021112,              0.7596,             0.74939,             0.78829,             0.60383,            0.024429,            0.020382,            0.022433,           0.0044083,           0.0044083,           0.0044083
                 291,            0.012221,            0.011314,           0.0019372,             0.75963,             0.75405,             0.79084,             0.60494,            0.024442,            0.020659,            0.022909,           0.0043809,           0.0043809,           0.0043809
                 292,            0.011383,           0.0098831,           0.0016144,             0.75074,             0.77695,             0.79881,             0.61046,            0.024427,             0.02102,            0.022705,           0.0043535,           0.0043535,           0.0043535
                 293,            0.012063,              0.0101,           0.0021027,             0.77231,             0.76654,             0.80147,             0.61182,            0.024355,            0.020737,            0.022011,           0.0043262,           0.0043262,           0.0043262
                 294,            0.012689,            0.011314,           0.0018893,              0.7822,             0.76278,             0.80199,             0.61121,            0.024392,            0.020366,            0.019807,           0.0042989,           0.0042989,           0.0042989
                 295,            0.011949,            0.010411,            0.001637,             0.80975,             0.72992,             0.79982,             0.61094,            0.024339,            0.020412,            0.019232,           0.0042717,           0.0042717,           0.0042717
                 296,            0.010903,           0.0098453,           0.0017929,             0.77135,              0.7481,             0.79613,             0.60864,             0.02432,            0.020596,            0.020575,           0.0042445,           0.0042445,           0.0042445
                 297,            0.011909,             0.01027,           0.0018681,             0.81985,             0.71494,              0.7915,             0.60648,            0.024416,            0.020639,            0.021048,           0.0042174,           0.0042174,           0.0042174
                 298,            0.011834,            0.010087,            0.001795,             0.76939,             0.76432,             0.80469,             0.61848,            0.024422,            0.020527,            0.020138,           0.0041903,           0.0041903,           0.0041903
                 299,            0.011874,            0.010783,           0.0017937,             0.76716,             0.77392,             0.81176,             0.62308,            0.024445,            0.020584,            0.020294,           0.0041633,           0.0041633,           0.0041633
                 300,            0.012509,            0.010607,           0.0019448,             0.75775,             0.79396,             0.81198,             0.61871,            0.024542,             0.02073,            0.020201,           0.0041363,           0.0041363,           0.0041363
                 301,            0.011455,           0.0093622,           0.0017956,             0.82252,             0.73173,             0.81198,             0.62258,            0.024535,            0.020793,             0.01992,           0.0041094,           0.0041094,           0.0041094
                 302,            0.011453,            0.010303,           0.0017967,              0.8151,             0.73796,             0.80703,             0.61977,            0.024338,            0.020837,            0.019709,           0.0040826,           0.0040826,           0.0040826
                 303,            0.011464,            0.010062,            0.001595,              0.7848,             0.76038,             0.80677,             0.62127,            0.024342,            0.020482,            0.019309,           0.0040558,           0.0040558,           0.0040558
                 304,            0.011037,            0.009262,           0.0016447,             0.83626,             0.71887,             0.79812,             0.61325,            0.024258,            0.020687,            0.020047,            0.004029,            0.004029,            0.004029
                 305,            0.011833,           0.0095942,            0.001826,             0.83254,             0.71606,              0.7957,             0.61336,            0.024359,            0.021399,            0.019487,           0.0040023,           0.0040023,           0.0040023
                 306,            0.011049,           0.0095215,           0.0015999,             0.80526,             0.74416,              0.7999,             0.61486,            0.024393,            0.020924,            0.018459,           0.0039757,           0.0039757,           0.0039757
                 307,            0.011821,           0.0097729,           0.0018842,             0.81626,             0.74403,             0.79877,             0.61532,            0.024612,            0.020843,            0.018655,           0.0039491,           0.0039491,           0.0039491
                 308,            0.011583,           0.0094671,           0.0019042,             0.79835,             0.75347,             0.79599,             0.61327,            0.024558,            0.021092,            0.018808,           0.0039226,           0.0039226,           0.0039226
                 309,            0.011362,           0.0097684,           0.0016311,             0.77319,             0.76544,             0.80126,               0.619,            0.024458,            0.020907,            0.019116,           0.0038961,           0.0038961,           0.0038961
                 310,            0.010853,           0.0095061,           0.0016269,             0.79531,             0.77036,             0.80333,             0.61561,              0.0246,            0.020652,            0.018707,           0.0038698,           0.0038698,           0.0038698
                 311,            0.011808,           0.0098489,           0.0020466,             0.80296,             0.77076,             0.80875,             0.62112,            0.024389,            0.020466,            0.017925,           0.0038434,           0.0038434,           0.0038434
                 312,            0.011705,           0.0096086,           0.0021713,             0.81035,             0.75371,             0.80444,             0.61968,            0.024558,             0.02065,            0.018309,           0.0038172,           0.0038172,           0.0038172
                 313,            0.011198,            0.009664,           0.0017332,             0.80551,             0.74117,             0.79436,             0.61141,            0.024439,            0.020735,            0.019232,            0.003791,            0.003791,            0.003791
                 314,            0.010675,           0.0092116,           0.0016866,              0.8003,             0.74125,             0.79484,             0.61031,            0.024468,            0.021055,            0.018808,           0.0037649,           0.0037649,           0.0037649
                 315,            0.011707,            0.009709,           0.0018026,             0.80799,             0.73839,             0.78793,             0.60409,            0.024476,            0.021503,            0.018924,           0.0037388,           0.0037388,           0.0037388
                 316,            0.011013,           0.0094851,           0.0017269,             0.79459,             0.75681,             0.79651,             0.61287,            0.024378,               0.021,            0.019332,           0.0037128,           0.0037128,           0.0037128
                 317,            0.011575,            0.009094,           0.0019521,              0.7745,             0.77186,             0.80779,             0.62296,            0.024477,            0.021027,            0.019153,           0.0036869,           0.0036869,           0.0036869
